"Step","stateleaky-1e-4 - eval_bit_acc","stateleaky-1e-4 - eval_bit_acc__MIN","stateleaky-1e-4 - eval_bit_acc__MAX","stateleaky-5e-4 - eval_bit_acc","stateleaky-5e-4 - eval_bit_acc__MIN","stateleaky-5e-4 - eval_bit_acc__MAX","stateleaky-3e-4 - eval_bit_acc","stateleaky-3e-4 - eval_bit_acc__MIN","stateleaky-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-5e-4 - eval_bit_acc","gen2-assoc-eval-5e-4 - eval_bit_acc__MIN","gen2-assoc-eval-5e-4 - eval_bit_acc__MAX","gen2-assoc-eval-3e-4 - eval_bit_acc","gen2-assoc-eval-3e-4 - eval_bit_acc__MIN","gen2-assoc-eval-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-1e-4 - eval_bit_acc","gen2-assoc-eval-1e-4 - eval_bit_acc__MIN","gen2-assoc-eval-1e-4 - eval_bit_acc__MAX"
"6786","0.635234375","0.635234375","0.635234375","0.638515625","0.638515625","0.638515625","0.649140625","0.649140625","0.649140625","0.905546875","0.905546875","0.905546875","0.96296875","0.96296875","0.96296875","0.96609375","0.96609375","0.96609375"
"6797","0.632890625","0.632890625","0.632890625","0.63890625","0.63890625","0.63890625","0.645625","0.645625","0.645625","0.917421875","0.917421875","0.917421875","0.976796875","0.976796875","0.976796875","0.97125","0.97125","0.97125"
"6808","0.636484375","0.636484375","0.636484375","0.638203125","0.638203125","0.638203125","0.647578125","0.647578125","0.647578125","0.920390625","0.920390625","0.920390625","0.97328125","0.97328125","0.97328125","0.9709375","0.9709375","0.9709375"
"6819","0.635703125","0.635703125","0.635703125","0.63296875","0.63296875","0.63296875","0.64921875","0.64921875","0.64921875","0.90953125","0.90953125","0.90953125","0.97921875","0.97921875","0.97921875","0.96859375","0.96859375","0.96859375"
"6830","0.6365625","0.6365625","0.6365625","0.63953125","0.63953125","0.63953125","0.645625","0.645625","0.645625","0.9128125","0.9128125","0.9128125","0.979765625","0.979765625","0.979765625","0.9696875","0.9696875","0.9696875"
"6841","0.630703125","0.630703125","0.630703125","0.637265625","0.637265625","0.637265625","0.64359375","0.64359375","0.64359375","0.90734375","0.90734375","0.90734375","0.9703125","0.9703125","0.9703125","0.970546875","0.970546875","0.970546875"
"6852","0.63609375","0.63609375","0.63609375","0.6375","0.6375","0.6375","0.64125","0.64125","0.64125","0.909765625","0.909765625","0.909765625","0.98125","0.98125","0.98125","0.96796875","0.96796875","0.96796875"
"6863","0.632421875","0.632421875","0.632421875","0.6375","0.6375","0.6375","0.64609375","0.64609375","0.64609375","0.909140625","0.909140625","0.909140625","0.983515625","0.983515625","0.983515625","0.972265625","0.972265625","0.972265625"
"6874","0.635","0.635","0.635","0.639453125","0.639453125","0.639453125","0.64453125","0.64453125","0.64453125","0.916328125","0.916328125","0.916328125","0.9746875","0.9746875","0.9746875","0.95453125","0.95453125","0.95453125"
"6885","0.63609375","0.63609375","0.63609375","0.640078125","0.640078125","0.640078125","0.644453125","0.644453125","0.644453125","0.89796875","0.89796875","0.89796875","0.978515625","0.978515625","0.978515625","0.97140625","0.97140625","0.97140625"
"6896","0.63375","0.63375","0.63375","0.634765625","0.634765625","0.634765625","0.649140625","0.649140625","0.649140625","0.915546875","0.915546875","0.915546875","0.982421875","0.982421875","0.982421875","0.971328125","0.971328125","0.971328125"
"6907","0.636796875","0.636796875","0.636796875","0.635390625","0.635390625","0.635390625","0.646171875","0.646171875","0.646171875","0.91453125","0.91453125","0.91453125","0.977109375","0.977109375","0.977109375","0.964453125","0.964453125","0.964453125"
"6918","0.636015625","0.636015625","0.636015625","0.64109375","0.64109375","0.64109375","0.646484375","0.646484375","0.646484375","0.901796875","0.901796875","0.901796875","0.9809375","0.9809375","0.9809375","0.966484375","0.966484375","0.966484375"
"6929","0.63296875","0.63296875","0.63296875","0.6359375","0.6359375","0.6359375","0.645390625","0.645390625","0.645390625","0.91","0.91","0.91","0.977734375","0.977734375","0.977734375","0.971328125","0.971328125","0.971328125"
"6940","0.631640625","0.631640625","0.631640625","0.63703125","0.63703125","0.63703125","0.645859375","0.645859375","0.645859375","0.919375","0.919375","0.919375","0.9790625","0.9790625","0.9790625","0.971328125","0.971328125","0.971328125"
"6951","0.636796875","0.636796875","0.636796875","0.638984375","0.638984375","0.638984375","0.6459375","0.6459375","0.6459375","0.902734375","0.902734375","0.902734375","0.978359375","0.978359375","0.978359375","0.96890625","0.96890625","0.96890625"
"6962","0.6321875","0.6321875","0.6321875","0.640625","0.640625","0.640625","0.647578125","0.647578125","0.647578125","0.9109375","0.9109375","0.9109375","0.983984375","0.983984375","0.983984375","0.969453125","0.969453125","0.969453125"
"6973","0.6321875","0.6321875","0.6321875","0.641484375","0.641484375","0.641484375","0.646328125","0.646328125","0.646328125","0.89265625","0.89265625","0.89265625","0.970390625","0.970390625","0.970390625","0.966796875","0.966796875","0.966796875"
"6984","0.633515625","0.633515625","0.633515625","0.642421875","0.642421875","0.642421875","0.646484375","0.646484375","0.646484375","0.900078125","0.900078125","0.900078125","0.9828125","0.9828125","0.9828125","0.971171875","0.971171875","0.971171875"
"6995","0.635234375","0.635234375","0.635234375","0.635","0.635","0.635","0.648125","0.648125","0.648125","0.910546875","0.910546875","0.910546875","0.9709375","0.9709375","0.9709375","0.9703125","0.9703125","0.9703125"
"7006","0.6309375","0.6309375","0.6309375","0.63734375","0.63734375","0.63734375","0.64578125","0.64578125","0.64578125","0.91359375","0.91359375","0.91359375","0.9809375","0.9809375","0.9809375","0.9715625","0.9715625","0.9715625"
"7017","0.63015625","0.63015625","0.63015625","0.63828125","0.63828125","0.63828125","0.64765625","0.64765625","0.64765625","0.911484375","0.911484375","0.911484375","0.9803125","0.9803125","0.9803125","0.966875","0.966875","0.966875"
"7028","0.63265625","0.63265625","0.63265625","0.63734375","0.63734375","0.63734375","0.6409375","0.6409375","0.6409375","0.913671875","0.913671875","0.913671875","0.97765625","0.97765625","0.97765625","0.968984375","0.968984375","0.968984375"
"7039","0.63390625","0.63390625","0.63390625","0.635078125","0.635078125","0.635078125","0.6453125","0.6453125","0.6453125","0.91875","0.91875","0.91875","0.981328125","0.981328125","0.981328125","0.973125","0.973125","0.973125"
"7050","0.633203125","0.633203125","0.633203125","0.645546875","0.645546875","0.645546875","0.648046875","0.648046875","0.648046875","0.916328125","0.916328125","0.916328125","0.980859375","0.980859375","0.980859375","0.97375","0.97375","0.97375"
"7061","0.6340625","0.6340625","0.6340625","0.635546875","0.635546875","0.635546875","0.64625","0.64625","0.64625","0.9125","0.9125","0.9125","0.982421875","0.982421875","0.982421875","0.96296875","0.96296875","0.96296875"
"7072","0.635","0.635","0.635","0.63921875","0.63921875","0.63921875","0.638046875","0.638046875","0.638046875","0.90703125","0.90703125","0.90703125","0.97984375","0.97984375","0.97984375","0.972265625","0.972265625","0.972265625"
"7083","0.635625","0.635625","0.635625","0.63515625","0.63515625","0.63515625","0.636796875","0.636796875","0.636796875","0.91828125","0.91828125","0.91828125","0.98140625","0.98140625","0.98140625","0.966328125","0.966328125","0.966328125"
"7094","0.63625","0.63625","0.63625","0.63921875","0.63921875","0.63921875","0.639921875","0.639921875","0.639921875","0.9128125","0.9128125","0.9128125","0.9834375","0.9834375","0.9834375","0.971953125","0.971953125","0.971953125"
"7105","0.631640625","0.631640625","0.631640625","0.638984375","0.638984375","0.638984375","0.65","0.65","0.65","0.905390625","0.905390625","0.905390625","0.9790625","0.9790625","0.9790625","0.97140625","0.97140625","0.97140625"
"7116","0.636171875","0.636171875","0.636171875","0.639765625","0.639765625","0.639765625","0.64890625","0.64890625","0.64890625","0.916171875","0.916171875","0.916171875","0.973984375","0.973984375","0.973984375","0.9721875","0.9721875","0.9721875"
"7127","0.635859375","0.635859375","0.635859375","0.63453125","0.63453125","0.63453125","0.647578125","0.647578125","0.647578125","0.917734375","0.917734375","0.917734375","0.979609375","0.979609375","0.979609375","0.97375","0.97375","0.97375"
"7138","0.63453125","0.63453125","0.63453125","0.6375","0.6375","0.6375","0.6446875","0.6446875","0.6446875","0.918125","0.918125","0.918125","0.98046875","0.98046875","0.98046875","0.96","0.96","0.96"
"7149","0.635703125","0.635703125","0.635703125","0.63375","0.63375","0.63375","0.64375","0.64375","0.64375","0.91640625","0.91640625","0.91640625","0.983515625","0.983515625","0.983515625","0.9753125","0.9753125","0.9753125"
"7160","0.636953125","0.636953125","0.636953125","0.638671875","0.638671875","0.638671875","0.646875","0.646875","0.646875","0.887421875","0.887421875","0.887421875","0.981484375","0.981484375","0.981484375","0.968046875","0.968046875","0.968046875"
"7171","0.631015625","0.631015625","0.631015625","0.63953125","0.63953125","0.63953125","0.65046875","0.65046875","0.65046875","0.9175","0.9175","0.9175","0.978046875","0.978046875","0.978046875","0.974296875","0.974296875","0.974296875"
"7182","0.633359375","0.633359375","0.633359375","0.6396875","0.6396875","0.6396875","0.65","0.65","0.65","0.913046875","0.913046875","0.913046875","0.97890625","0.97890625","0.97890625","0.964375","0.964375","0.964375"
"7193","0.635","0.635","0.635","0.64078125","0.64078125","0.64078125","0.6421875","0.6421875","0.6421875","0.90609375","0.90609375","0.90609375","0.976953125","0.976953125","0.976953125","0.971953125","0.971953125","0.971953125"
"7204","0.635078125","0.635078125","0.635078125","0.636953125","0.636953125","0.636953125","0.63890625","0.63890625","0.63890625","0.906171875","0.906171875","0.906171875","0.98","0.98","0.98","0.97","0.97","0.97"
"7215","0.631640625","0.631640625","0.631640625","0.640625","0.640625","0.640625","0.642578125","0.642578125","0.642578125","0.9028125","0.9028125","0.9028125","0.98","0.98","0.98","0.968984375","0.968984375","0.968984375"
"7226","0.63328125","0.63328125","0.63328125","0.63015625","0.63015625","0.63015625","0.650625","0.650625","0.650625","0.91359375","0.91359375","0.91359375","0.98","0.98","0.98","0.945","0.945","0.945"
"7237","0.636328125","0.636328125","0.636328125","0.63703125","0.63703125","0.63703125","0.64875","0.64875","0.64875","0.91359375","0.91359375","0.91359375","0.977890625","0.977890625","0.977890625","0.968515625","0.968515625","0.968515625"
"7248","0.6334375","0.6334375","0.6334375","0.639765625","0.639765625","0.639765625","0.648046875","0.648046875","0.648046875","0.904609375","0.904609375","0.904609375","0.979453125","0.979453125","0.979453125","0.94609375","0.94609375","0.94609375"
"7259","0.63265625","0.63265625","0.63265625","0.6409375","0.6409375","0.6409375","0.644921875","0.644921875","0.644921875","0.915703125","0.915703125","0.915703125","0.980703125","0.980703125","0.980703125","0.969296875","0.969296875","0.969296875"
"7270","0.6375","0.6375","0.6375","0.63421875","0.63421875","0.63421875","0.64875","0.64875","0.64875","0.90828125","0.90828125","0.90828125","0.98046875","0.98046875","0.98046875","0.971875","0.971875","0.971875"
"7281","0.6378125","0.6378125","0.6378125","0.633828125","0.633828125","0.633828125","0.645546875","0.645546875","0.645546875","0.9175","0.9175","0.9175","0.981796875","0.981796875","0.981796875","0.9709375","0.9709375","0.9709375"
"7292","0.636484375","0.636484375","0.636484375","0.63796875","0.63796875","0.63796875","0.648828125","0.648828125","0.648828125","0.912265625","0.912265625","0.912265625","0.980234375","0.980234375","0.980234375","0.967734375","0.967734375","0.967734375"
"7303","0.6353125","0.6353125","0.6353125","0.63515625","0.63515625","0.63515625","0.64984375","0.64984375","0.64984375","0.9184375","0.9184375","0.9184375","0.97984375","0.97984375","0.97984375","0.972265625","0.972265625","0.972265625"
"7314","0.63703125","0.63703125","0.63703125","0.62484375","0.62484375","0.62484375","0.644375","0.644375","0.644375","0.9171875","0.9171875","0.9171875","0.9821875","0.9821875","0.9821875","0.965859375","0.965859375","0.965859375"
"7325","0.63625","0.63625","0.63625","0.63390625","0.63390625","0.63390625","0.6475","0.6475","0.6475","0.91484375","0.91484375","0.91484375","0.973671875","0.973671875","0.973671875","0.96515625","0.96515625","0.96515625"
"7336","0.634140625","0.634140625","0.634140625","0.638203125","0.638203125","0.638203125","0.6453125","0.6453125","0.6453125","0.91109375","0.91109375","0.91109375","0.96375","0.96375","0.96375","0.97203125","0.97203125","0.97203125"
"7347","0.634765625","0.634765625","0.634765625","0.63453125","0.63453125","0.63453125","0.64390625","0.64390625","0.64390625","0.914609375","0.914609375","0.914609375","0.9721875","0.9721875","0.9721875","0.966875","0.966875","0.966875"
"7358","0.636328125","0.636328125","0.636328125","0.6390625","0.6390625","0.6390625","0.649609375","0.649609375","0.649609375","0.90234375","0.90234375","0.90234375","0.973984375","0.973984375","0.973984375","0.9596875","0.9596875","0.9596875"
"7369","0.637265625","0.637265625","0.637265625","0.642734375","0.642734375","0.642734375","0.64859375","0.64859375","0.64859375","0.909375","0.909375","0.909375","0.978828125","0.978828125","0.978828125","0.96921875","0.96921875","0.96921875"
"7380","0.63734375","0.63734375","0.63734375","0.642734375","0.642734375","0.642734375","0.647890625","0.647890625","0.647890625","0.91328125","0.91328125","0.91328125","0.978984375","0.978984375","0.978984375","0.97328125","0.97328125","0.97328125"
"7391","0.6346875","0.6346875","0.6346875","0.63640625","0.63640625","0.63640625","0.646640625","0.646640625","0.646640625","0.908046875","0.908046875","0.908046875","0.97828125","0.97828125","0.97828125","0.9709375","0.9709375","0.9709375"
"7402","0.63390625","0.63390625","0.63390625","0.634765625","0.634765625","0.634765625","0.640078125","0.640078125","0.640078125","0.909921875","0.909921875","0.909921875","0.979140625","0.979140625","0.979140625","0.970703125","0.970703125","0.970703125"
"7413","0.633671875","0.633671875","0.633671875","0.636640625","0.636640625","0.636640625","0.65046875","0.65046875","0.65046875","0.92046875","0.92046875","0.92046875","0.98640625","0.98640625","0.98640625","0.974921875","0.974921875","0.974921875"
"7424","0.6321875","0.6321875","0.6321875","0.635703125","0.635703125","0.635703125","0.6490625","0.6490625","0.6490625","0.913046875","0.913046875","0.913046875","0.9815625","0.9815625","0.9815625","0.972578125","0.972578125","0.972578125"
"7435","0.628984375","0.628984375","0.628984375","0.63796875","0.63796875","0.63796875","0.64046875","0.64046875","0.64046875","0.915","0.915","0.915","0.974375","0.974375","0.974375","0.96953125","0.96953125","0.96953125"
"7446","0.634140625","0.634140625","0.634140625","0.632265625","0.632265625","0.632265625","0.646875","0.646875","0.646875","0.910390625","0.910390625","0.910390625","0.9809375","0.9809375","0.9809375","0.969296875","0.969296875","0.969296875"
"7457","0.6334375","0.6334375","0.6334375","0.64078125","0.64078125","0.64078125","0.64609375","0.64609375","0.64609375","0.91140625","0.91140625","0.91140625","0.98046875","0.98046875","0.98046875","0.970703125","0.970703125","0.970703125"
"7468","0.63171875","0.63171875","0.63171875","0.631171875","0.631171875","0.631171875","0.645703125","0.645703125","0.645703125","0.91046875","0.91046875","0.91046875","0.982734375","0.982734375","0.982734375","0.97234375","0.97234375","0.97234375"
"7479","0.6346875","0.6346875","0.6346875","0.64171875","0.64171875","0.64171875","0.646796875","0.646796875","0.646796875","0.91125","0.91125","0.91125","0.972109375","0.972109375","0.972109375","0.97375","0.97375","0.97375"
"7490","0.63609375","0.63609375","0.63609375","0.638125","0.638125","0.638125","0.646875","0.646875","0.646875","0.914375","0.914375","0.914375","0.981796875","0.981796875","0.981796875","0.96703125","0.96703125","0.96703125"
"7501","0.635078125","0.635078125","0.635078125","0.6334375","0.6334375","0.6334375","0.643125","0.643125","0.643125","0.904609375","0.904609375","0.904609375","0.978984375","0.978984375","0.978984375","0.972265625","0.972265625","0.972265625"
